StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q389_Browser,Q389_Version,Q389_Operating System,Q389_Resolution,Consent timing_First Click,Consent timing_Last Click,Consent timing_Page Submit,Consent timing_Click Count,Consent,prolific_id,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q118_First Click,Q118_Last Click,Q118_Page Submit,Q118_Click Count,Q110,Q160,Q163,Q165,Q178,Q164,Q179,Q608_First Click,Q608_Last Click,Q608_Page Submit,Q608_Click Count,Q609,Tutorial,Q613,Q653_First Click,Q653_Last Click,Q653_Page Submit,Q653_Click Count,Q192_First Click,Q192_Last Click,Q192_Page Submit,Q192_Click Count,Q657,Q614_First Click,Q614_Last Click,Q614_Page Submit,Q614_Click Count,Q615,Q193_First Click,Q193_Last Click,Q193_Page Submit,Q193_Click Count,Q171,Q205_1,Q205_2,Q205_3,Q205_4,Q205_5,Q593_First Click,Q593_Last Click,Q593_Page Submit,Q593_Click Count,Q203_1,Q594,Q175,Q197_First Click,Q197_Last Click,Q197_Page Submit,Q197_Click Count,Q196,Demographics timing_First Click,Demographics timing_Last Click,Demographics timing_Page Submit,Demographics timing_Click Count,age,gender,country,country_3_TEXT,education,education_6_TEXT,ai,AI_1,AI_2,AI_3,AI_4,AI_5,comments,Q261,Random_ID,AWSURL,group,ProlificID,agent_level,bonus_group
2025-09-11 10:22:12,2025-09-11 10:43:46,0,82.45.33.21,100,1294,1,2025-09-11 10:43:46,R_2ZVwTW5LHEiHt3P,,,,,52.323,-1.8952,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,2.312,2.731,5.647,2,1,660b46f30e0078173c658320,19.353,28.003,46.498,2,93.446,102.979,103.48,2,,2,2,4,2,1,1,18.593,100.089,103.42,2,,4242,,,,,,,,,,,3.767,242.875,476.44100000000003,9,,3.012,213.80599999999998,214.85,6,APPL2,4,7,5,1,1,4.314,15.819,62.21,4,4,1,"Training the AI was a very confusing task. I wasn't sure if I had to change just one action or many, and  when I tried changing many, my previous action did not affect the ones following, so it became an impossible task. I have far more trust in myself.",2.141,26.045,27.567,2,2322,0.934,18.801,19.542,10,28,0,2,,4,,5,4,5,5,7,3,,,8737815885,,3,660b46f30e0078173c658320,APPL2,2322
2025-09-11 10:23:44,2025-09-11 10:43:56,0,109.148.94.166,100,1211,1,2025-09-11 10:43:56,R_8sv3uKvRsH6UfFZ,,,,,53.0938,-1.3827,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,8.128,8.128,9.056,1,1,5aafd9eff69e940001d88bf4,0,0,60.749,0,0,0,21.789,0,,2,2,4,2,1,1,31.483,384.818,391.759,3,,4242,,,,,,,,,,,0,0,66.625,0,,3.5,322.827,325.768,2,APPL6,4,7,4,3,5,21.48,26.457,52.926,3,4,2,The AI is faster and I don't like playing games.,,,,,,1.602,25.274,26.168,10,59,1,2,,3,,2,1,1,1,7,1,"I'm not sure I instructed the avatar properly, it wasn't entirely clear to me how to do it.",,5081925115,,1,5aafd9eff69e940001d88bf4,APPL6,APPL6
2025-09-11 10:26:06,2025-09-11 10:44:35,0,92.40.169.52,100,1108,1,2025-09-11 10:44:35,R_27umPyI5ub0bY1r,,,,,51.5043,-0.2211,anonymous,EN,Chrome,132.0.0.0,CrOS x86_64 14541.0.0,1536x864,4.159,6.366,7.4,2,1,6683f9cded466c62ba631d9e,31.836,36.74,38.319,3,10.408,22.025,29.782,2,,2,2,4,2,1,1,11.189,253,257.509,3,,4242,,,,,,,,,,,15.244,45.724,48.692,3,,4.915,433.099,435.518,2,APPL7,6,7,4,5,6,17.555,39.168,55.676,5,1,2,let's see if AI is any good,,,,,,1.816,38.958,40.7,15,50,0,2,,2,,2,1,1,4,1,2,,,3017929467,,1,6683f9cded466c62ba631d9e,APPL7,APPL7
2025-09-11 10:10:40,2025-09-11 10:44:50,0,92.19.69.1,100,2050,1,2025-09-11 10:44:51,R_8svrV5ehbYeQejY,,,,,51.6004,-0.1168,anonymous,EN,Safari,18.3.1,Macintosh,1440x900,7.269,7.269,8.944,1,1,5e1829a4388ec910efd56602,0,0,52.997,0,0,0,115.958,0,,2,2,4,2,1,1,24.604,586.108,588.399,2,,4242,,,,,,,,,,,0,0,386.439,0,,3.598,376.408,379.675,2,APPL6,5,7,6,5,7,5.01,29.631,35.866,5,2,1,The AI is still too naive,2.147,60.114,62.939,2,2323,1.132,21.765,22.101,11,25,1,2,,3,,3,4,4,5,4,4,,,5910648656,,1,5e1829a4388ec910efd56602,APPL6,2323
2025-09-11 10:31:17,2025-09-11 10:45:21,0,81.155.95.254,100,844,1,2025-09-11 10:45:22,R_8erdRAKl6t6r3aN,,,,,51.5327,-0.0996,anonymous,EN,Chrome,139.0.0.0,Macintosh,2240x1260,1.654,1.654,3.177,1,1,5eea9efc609f0d1ad38199bd,0,0,38.786,0,0,0,15.771,0,,2,2,4,2,1,1,24.107,193.075,196.16,2,,4242,,,,,,,,,,,0,0,45.675,0,,5.553,271.495,274.647,2,APPL2,5,7,5,5,5,4.79,15.681,26.979,3,3,2,"I want to see if they have learned ",,,,,,2.214,30.026,31.143,10,56,1,2,,2,,2,5,3,6,3,5,,,5530230074,,1,5eea9efc609f0d1ad38199bd,APPL2,APPL2
2025-09-11 10:22:57,2025-09-11 10:45:26,0,84.67.239.114,100,1349,1,2025-09-11 10:45:26,R_2uKJW6xdnW2Tkk1,,,,,52.4214,-1.5674,anonymous,EN,Chrome,109.0.0.0,Windows NT 10.0,1280x800,161.247,161.247,163.29,1,1,613e495d5991ed54f860fe9d,0,0,60.04,0,0,0,25.349,0,,2,2,4,2,1,1,31.899,231.61,233.125,2,,4242,,,,,,,,,,,0,0,51.797,0,,2.319,508.855,511.548,3,APPL7,5,7,3,2,6,3.067,9.315,25.229,3,2,1,I don't trust the avatar to not make mistakes,1.65,55.393,56.994,3,2323,6.502,28.696,29.703,10,47,0,2,,5,,4,5,6,6,2,6,,,7950109997,,3,613e495d5991ed54f860fe9d,APPL7,2323
2025-09-11 10:25:48,2025-09-11 10:46:11,0,195.180.33.155,100,1223,1,2025-09-11 10:46:11,R_2LFMFMsGjpalTFw,,,,,52.2053,-0.6081,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,8.316,8.316,9.556,1,1,665a2ec0103f8c77303c4a83,0,0,113.894,0,0,0,21.801,0,,2,2,4,2,1,1,26.928,395.941,402.864,3,,4242,,,,,,,,,,,0,0,44.16,0,,4.603,232.519,234.268,2,APPL2,1,7,7,4,3,5.39,16.323,26.782,3,4,1,I think I trust myself more,2.358,46.354,47.989,2,2322,1.502,34.349,35.196,11,58,1,2,,2,,4,5,5,7,2,5,,,7558146465,,1,665a2ec0103f8c77303c4a83,APPL2,2322
2025-09-11 10:26:08,2025-09-11 10:46:52,0,194.9.110.102,100,1243,1,2025-09-11 10:46:52,R_20qIZUP0ZAvy9xz,,,,,53.4809,-2.2374,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1536x865,2.601,2.601,5.753,1,1,609ab94f178ec843226336a7,228.993,228.993,230.92,1,0,0,14.841,0,,2,2,4,2,1,1,40.66,363.876,367.826,4,,4242,,16.063,59.399,60.647,2,7.337,244.063,246.448,3,APPL7,,,,,,,,,,,,,,,,2.857,86.137,87.027,12,7,2,"The AI agent quickly learned optimal moves and was not as confused as I was in respect of spatial awareness, I often turned left rather than right as I was a little confused by positioning.",,,,,,1.283,33.083,34.05,13,54,0,2,,2,,4,5,6,7,5,6,,,7788828965,,0,609ab94f178ec843226336a7,APPL7,APPL7
2025-09-11 10:28:16,2025-09-11 10:47:04,0,86.187.161.254,100,1127,1,2025-09-11 10:47:04,R_2FLII61wmdNqycb,,,,,51.5783,-0.1954,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,10.233,10.233,10.923,1,1,5b985404a15058000124e508,0,0,97.011,0,44.282,46.148,46.53,2,,2,2,4,2,1,1,10.141,301.412,308.073,6,,4242,,5.28,29.675,30.484,3,1.463,385.342,387.274,7,APPL2,,,,,,,,,,,,,,,,3.836,34.379,34.956,6,2,1,In the majority of the rounds I found my paths to incur less deductions in points.,27.82,88.853,94.54,3,2323,1.083,22.198,22.946,16,31,0,2,,3,,4,3,6,6,6,3,I enjoyed the study.,,1774286937,,0,5b985404a15058000124e508,APPL2,2323
2025-09-11 10:27:13,2025-09-11 10:48:28,0,86.109.80.190,100,1275,1,2025-09-11 10:48:29,R_1P5aKCP4CshTDsF,,,,,34.3807,-81.0865,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,4.218,10.469,11.08,7,1,682c3f62f2680e9a67130379,0.114,186.556,187.403,98,6.99,21.702,23.834,7,,2,2,4,2,1,1,4.38,183.786,186.548,11,,4242,,,,,,,,,,,18.299,18.299,35.532,1,,5.325,449.977,452.457,2,APPL1,7,7,3,5,5,4.859,20.346,55.7,3,7,2,I believe that AI will help me maximize the rewards,,,,,,1.509,43.583,44.302,13,33,0,1,,3,,5,6,6,6,2,7,,,2298242872,,1,682c3f62f2680e9a67130379,APPL1,APPL1
2025-09-11 10:25:14,2025-09-11 10:48:56,0,91.124.4.165,100,1421,1,2025-09-11 10:48:56,R_22oaDdgRuoczEZW,,,,,51.5081,-0.1278,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,2.507,2.507,13.049,1,1,677f2415a436ac59cafc20a7,4.105,7.211,64.251,3,4.905,21.569,23.044,4,,2,2,4,2,1,1,175.344,528.539,536.762,2,,4242,,,,,,,,,,,3.272,4.478,5.978,3,,163.058,401.815,404.064,2,APPL1,7,7,2,6,6,2.711,35.837,38.745,8,4,1,"He ignored the lava sometimes, I would rather play myself",6.985,71.462,73.719,2,2323,1.346,17.765,18.371,18,25,0,2,,3,,6,6,6,6,2,6,,,1970318002,,3,677f2415a436ac59cafc20a7,APPL1,2323
2025-09-11 10:28:27,2025-09-11 10:49:57,0,31.94.62.96,100,1290,1,2025-09-11 10:49:58,R_8axBKgHZQ4d6D8R,,,,,53.4994,-2.2433,anonymous,EN,Edge,140.0.0.0,Windows NT 10.0,1536x864,17.075,17.075,18.861,1,1,6100906e671b8294f9ea93d8,123.644,152.953,180.935,3,6.229,24.772,25.284,4,,2,2,4,2,1,1,5.874,293.739,295.263,4,,4242,,17.211,34.079,46.816,4,2.166,318.862,319.8,2,APPL2,,,,,,,,,,,,,,,,2.376,24.076,34.101,5,6,2,I think the ai can play better than me,,,,,,1.141,22.277,23.544,13,31,1,2,,5,,4,5,5,5,6,3,Thank you :),,2453115888,,0,6100906e671b8294f9ea93d8,APPL2,APPL2
2025-09-11 10:25:51,2025-09-11 10:50:03,0,209.121.229.140,100,1451,1,2025-09-11 10:50:03,R_3ul3BnDBfU1YrId,,,,,49.222,-122.6181,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1366x768,89.642,89.642,91.149,1,1,5e2be3d254c76b227de0b72f,25.691,53.498,55,2,17.052,17.052,19.408,1,,2,2,4,2,1,1,4.696,188.635,191.66,6,,4242,,,,,,,,,,,48.865,48.865,50.714,1,,5.153,616.732,618.127,2,APPL6,5,7,5,3,6,13.64,26.017,41.335,4,3,2,The agent played the final two rounds exactly as I would have.,,,,,,3.344,129.499,131.349,20,38,1,5,,3,,3,5,5,6,5,5,"The AI changes didn't update in real time, so I had to make changes blindly to the map and then hit Update to see the new path. This was confusing and made me feel like I was doing something wrong.",,9521867624,,2,5e2be3d254c76b227de0b72f,APPL6,APPL6
2025-09-11 10:41:06,2025-09-11 10:50:25,0,70.174.230.53,100,558,1,2025-09-11 10:50:25,R_7nxA3by3vl83EFK,,,,,35.483,-97.5363,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1280x720,0,0,2.933,0,1,62029a55ef1cb18a1337c61a,0,0,21.251,0,3.119,8.144,8.803,2,,2,2,4,2,1,1,6.551,6.551,92.365,1,,4242,,,,,,,,,,,0,0,0.757,0,,3.504,276.754,278.635,2,APPL7,7,7,1,7,7,5.246,7.307,13.261,3,3,1,I am more competent than the agent,3.595,30.162,31.544,2,2323,0,0,15.564,0,27,0,1,,4,,4,7,7,7,1,7,,,9411151008,,2,62029a55ef1cb18a1337c61a,APPL7,2323
2025-09-11 10:23:09,2025-09-11 10:51:09,0,45.21.15.149,100,1679,1,2025-09-11 10:51:09,R_5Eb0Gzg7Bo9QG01,,,,,29.81,-95.5608,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,5.863,5.863,7.42,1,1,67a577bd526d53b904219c1d,11.922,11.922,38.12,1,0,0,4.425,0,,2,2,4,2,1,1,0.865,845.007,849.572,7,,4242,,0,0,33.968,0,2.791,499.558,502.46799999999996,5,APPL3,,,,,,,,,,,,,,,,2.615,36.165,37.797,9,6,2,"It is faster, and plays very strategically ",,,,,,2.591,43.492,44.333999999999996,23,63,0,1,,4,,4,6,6,6,2,6,,,8583254610,,0,67a577bd526d53b904219c1d,APPL3,APPL3
2025-09-11 10:27:41,2025-09-11 10:51:10,0,142.161.65.175,100,1409,1,2025-09-11 10:51:10,R_1s4SBJzH09eitV3,,,,,49.9716,-97.1515,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,10.188,10.188,13.526,1,1,5be9e07b887ea400012b46e6,0,0,73.101,0,0,0,25.103,0,,2,2,4,2,1,1,26.914,171.983,175.102,2,,4242,,,,,,,,,,,0,0,103.738,0,,3.668,593.629,595.996,2,APPL7,3,7,5,2,3,3.524,17.163,32.167,4,3,1,The agent is too difficult to control or correct,1.817,75.835,78.153,2,2322,1.489,25.347,26.306,12,38,1,5,,3,,4,4,5,6,5,5,,,9953052193,,3,5be9e07b887ea400012b46e6,APPL7,2322
2025-09-11 10:34:47,2025-09-11 10:53:00,0,97.164.210.124,100,1093,1,2025-09-11 10:53:00,R_7xYkrJEBw7QepIl,,,,,28.0508,-82.4484,anonymous,EN,Edge,139.0.0.0,Windows NT 10.0,1366x768,3.693,3.693,4.924,1,1,6678a6336d90a3a9973585c3,0,0,90.572,0,0,0,14.51,0,,2,2,4,2,1,1,24.476,239.253,242.992,3,,4242,,,,,,,,,,,0,0,91.264,0,,2.401,321.491,323.422,3,APPL2,6,7,2,3,5,3.581,16.315,28.439,3,2,1,I know I am better then the avatar.,3.201,41.172,46.782,3,2323,1.104,21.07,22.422,10,32,0,1,,3,,3,7,7,7,1,7,"I enjoyed this study, Thank you!",,7071678631,,2,6678a6336d90a3a9973585c3,APPL2,2323
2025-09-11 10:33:26,2025-09-11 10:54:07,0,31.126.139.200,100,1240,1,2025-09-11 10:54:07,R_8GqUsuVX7e9xev2,,,,,51.5577,-1.7767,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,1.817,1.817,2.653,1,1,671d3690dc5df6d004cfb65e,0,0,51.168,0,0,0,21.85,0,,2,2,4,2,1,1,16.478,288.206,289.496,3,,4242,,,,,,,,,,,0,0,34.198,0,,3.712,186.065,187.282,3,APPL6,2,7,5,4,4,5.139,15.323,463.19,4,1,1,The agent acted poorly.,3.32,39.015,39.978,3,2323,1.25,16.474,17.388,15,33,0,2,,4,,2,3,4,4,5,4,,,8387522791,,3,671d3690dc5df6d004cfb65e,APPL6,2323
2025-09-11 10:33:23,2025-09-11 10:54:36,0,188.31.175.164,100,1273,1,2025-09-11 10:54:37,R_2VIrgLIi6bldgE6,,,,,53.4809,-2.2374,anonymous,EN,Chrome,140.0.0.0,Linux x86_64,1920x1080,3.452,3.452,5.729,1,1,66b37344796f45313433abc8,15.855,15.855,88.633,1,0,0,82.751,0,,2,2,4,2,1,1,47.533,220.567,221.93,2,,4242,,,,,,,,,,,101.072,114.848,116.094,3,,2.533,350.92,352.625,2,APPL7,6,7,2,5,6,2.858,58.425,111.123,6,5,1,"Though there were improvements in the how the agent approached each level, i think it still needed a little more time to learn to consistently follow the optimum route, and so I feel like i'll have to take matters into my own hands here (though I doubt I can do much better)",1.615,29.565,31.687,2,2323,1.019,28.451,29.179,10,21,0,2,,2,,3,5,4,6,4,5,,,9385430110,,3,66b37344796f45313433abc8,APPL7,2323
2025-09-11 10:25:19,2025-09-11 10:54:51,0,77.100.2.174,100,1772,1,2025-09-11 10:54:52,R_2J10pTAjIkxS3BL,,,,,53.8129,-1.7908,anonymous,EN,Chrome,139.0.0.0,Linux x86_64,1080x1920,18.881,18.881,20.889,1,1,5caf6864971a7b0012dc7562,0,0,99.858,0,35.313,35.313,38.749,1,,2,2,4,2,1,1,21.779,644.31,647.483,3,," 4242",,,,,,,,,,,0,0,16.7,0,,4.617,532.266,534.703,2,APPL7,5,7,2,4,6,5.567,14.03,37.972,3,3,1,The AI is making too many mistakes,4.965,54.713,57.025,2,2322,1.489,19.821,20.638,10,37,1,2,,4,,5,6,7,7,7,6,,,3631282690,,2,5caf6864971a7b0012dc7562,APPL7,2322
2025-09-11 10:37:35,2025-09-11 10:55:06,0,73.25.92.69,100,1050,1,2025-09-11 10:55:07,R_1MgS3DY4jeYLvnX,,,,,45.5411,-122.5605,anonymous,EN,Chrome,140.0.0.0,Macintosh,1280x800,2.136,2.136,2.855,1,1,605fbc12c61d8d10250f6e51,0,0,68.246,0,0,0,27.261,0,,2,2,4,2,1,1,153.572,153.572,156.456,1,,4242,,,,,,,,,,,0,0,63.729,0,,476.376,476.376,477.693,1,APPL7,5,7,3,6,6,0,0,29.52,0,2,2,i want to see how the ai agent does after training,,,,,,0,0,29.036,0,29,2,1,,2,,4,4,4,5,3,4,,,5405075543,,1,605fbc12c61d8d10250f6e51,APPL7,APPL7
2025-09-11 10:29:18,2025-09-11 10:55:16,0,109.156.46.34,100,1558,1,2025-09-11 10:55:16,R_2x6Y1bLXp9nyzkJ,,,,,52.0625,-1.3429,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1920x1080,13.068,13.068,14.302,1,1,561cdc083d7fe800050f591a,8.926,49.442,63.146,4,15.141,22.575,24.334,2,,2,2,4,2,1,1,14.513,395.314,396.726,8,,4242,,,,,,,,,,,24.635,54.353,55.2,3,,2.506,622.7620000000001,628.654,4,APPL7,4,7,5,3,3,4.009,11.121,30.189,4,6,2,"I think the AI avatar is better at the game than I am ",,,,,,2.858,40.01,41.251,14,59,1,2,,3,,4,6,4,6,3,6,"I probably should have spent more time on the training sessions, but I found this all rather difficult.  I struggle with these sorts of games - i het confused between left and right turns!",,9971180208,,1,561cdc083d7fe800050f591a,APPL7,APPL7
2025-09-11 10:20:10,2025-09-11 10:55:43,0,174.206.235.110,100,2132,1,2025-09-11 10:55:43,R_7AUwHTqPmZDL5xD,,,,,40.6575,-74.3094,anonymous,EN,Chrome,139.0.0.0,Macintosh,1470x956,1.166,1.166,2.437,1,1,6723a12849796982b39f3c28,61.407,61.407,62.578,1,0,0,22.755,0,,2,2,4,2,1,1,12.725,1646.773,1654.258,3,,4242,,30.445,31.027,68.16,2,1.687,140.65,142.555,3,APPL7,,,,,,,,,,,,,,,,4.096,7.28,24.332,3,3,1,I dont think the agent understood the concept of the balls and the points they had.,2.833,49.65,51.254,2,2323,0.777,23.562,24.899,13,23,1,1,,4,,3,3,3,4,5,3,,,9509118824,,0,6723a12849796982b39f3c28,APPL7,2323
2025-09-11 10:44:02,2025-09-11 10:56:18,0,174.91.144.190,100,736,1,2025-09-11 10:56:18,R_7E9PKGmRBzX74Wa,,,,,43.2856,-80.4542,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,2.518,3.328,4.53,2,1,57aa0bdb9ff3e900014135d9,0,0,30.626,0,0,0,5.977,0,,2,2,4,2,1,1,3.141,196.185,199.154,4,,4242,,,,,,,,,,,0.758,4.463,35.326,2,,2.874,229.471,230.98,3,APPL2,6,7,3,5,6,3.463,42.016,43.174,4,4,2,The agent might know where the balls are and I do not at first hand which could waste a couple of moves.,,,,,,1.45,24.382,24.821,11,36,0,5,,3,,4,5,6,6,2,5,none,,8327516444,,3,57aa0bdb9ff3e900014135d9,APPL2,APPL2
2025-09-11 10:26:16,2025-09-11 10:56:37,0,31.94.62.120,100,1821,1,2025-09-11 10:56:37,R_2hxLyt3n5dbhiFc,,,,,53.4994,-2.2433,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1536x864,2.376,2.376,5.116,1,1,6606d4f4acdc3a6b8200c0ee,0,0,63.358,0,0,0,32.601,0,,2,2,4,2,1,1,28.824,1001.07,1003.529,3,,4242,,,,,,,,,,,0,0,11.864,0,,4.15,258.525,261.321,3,APPL1,6,7,3,2,4,4.502,19.035,26.709,3,1,1,im better,2.668,58.748,61.174,3,2323,1.922,38.162,40.189,10,57,0,2,,2,,4,5,7,7,6,4,,,6666873029,,2,6606d4f4acdc3a6b8200c0ee,APPL1,2323
2025-09-11 10:27:39,2025-09-11 10:59:26,0,67.253.120.105,100,1907,1,2025-09-11 10:59:27,R_7r2iRRMUUGJMoTi,,,,,44.4473,-69.8325,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,1366x768,14.874,14.874,16.686,1,1,64f9db6943940e98c173b596,0,0,51.243,0,0,0,16.576,0,,2,2,4,2,1,1,37.468,287.528,293.122,3,,4242,,,,,,,,,,,0,0,100.746,0,,11.051,1078.74,1084.4250000000002,5,APPL7,6,7,2,6,6,8.364,20.226,41.674,3,5,2,I'm interested in seeing what the AI will do,,,,,,2.447,43.621,45.543,10,53,3,1,,3,,3,4,4,5,3,4,,,8221462413,,3,64f9db6943940e98c173b596,APPL7,APPL7
2025-09-11 10:28:11,2025-09-11 10:59:42,0,151.228.195.38,100,1890,1,2025-09-11 10:59:42,R_2qepzied0riFSM1,,,,,53.5012,-2.4112,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,2.866,4.167,5.375,2,1,6578943bda60b06de1ba4628,18.916,368.193,374.689,9,4.145,28.624,32.801,3,,2,2,4,2,1,1,100.381,352.207,353.528,5,,4242,,,,,,,,,,,29.752,68.153,71.973,2,,6.939,668.889,671.994,2,APPL7,4,7,1,1,4,3.747,20.292,42.176,6,5,2,I feel like im not too fully confident with the controls myself,,,,,,1.728,40.772,42.076,18,26,1,2,,3,,5,5,5,5,4,4,,,6138658600,,2,6578943bda60b06de1ba4628,APPL7,APPL7
2025-09-11 10:36:56,2025-09-11 11:00:34,0,90.242.9.195,100,1417,1,2025-09-11 11:00:34,R_8lh2yGIcsSOUoaL,,,,,51.4244,-2.4542,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1536x864,45.941,46.956,48.345,2,1,6773d6d84f06b14a316648aa,51.055,136.84900000000002,138.74,8,17.812,31.581,32.932,4,,2,2,4,2,1,1,33.805,296.909,300.168,6,,4242,,,,,,,,,,,6.84,65.707,67.117,7,,7.893,431.092,433.902,3,APPL2,6,7,3,6,6,10.228,32.39,88.434,5,6,2,"The AI is less prone to human error than myself, and I found myself wasting moves by pressing the wrong keys during the practice round.",,,,,,2.058,50.383,51.576,15,35,0,2,,2,,4,5,6,7,4,5,,,4072184989,,2,6773d6d84f06b14a316648aa,APPL2,APPL2
2025-09-11 10:30:56,2025-09-11 11:01:04,0,2.219.139.214,100,1808,1,2025-09-11 11:01:05,R_8PBSaEIsu3R0SjA,,,,,52.7511,0.3924,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1366x768,7.619,7.619,9.083,1,1,64137cf15dfe79e9ff198054,0,0,445.398,0,39.674,40.221999999999994,42.102999999999994,2,,2,2,4,2,1,1,54.355,324.88,327.853,3,," 4242",,,,,,,,,,,0,0,9.466,0,,6.654,220.475,223.506,2,APPL1,5,7,6,5,4,7.09,22.579,61.301,3,3,1,Because I found myself control is more understandable,4.274,65.454,68.079,2,2321,2.098,37.5,40.228,10,21,0,2,,2,,3,5,5,5,6,5,,,9757410366,,2,64137cf15dfe79e9ff198054,APPL1,2321
2025-09-11 10:40:08,2025-09-11 11:05:51,0,5.71.16.66,100,1543,1,2025-09-11 11:05:52,R_2CH15ZDUJiG82d3,,,,,53.7668,-2.7217,anonymous,EN,Chrome,139.0.0.0,Windows NT 10.0,1280x720,15.69,21.952,23.305,2,1,6658c56f3d9230d99c3e6752,0,0,55.72,0,0,0,11.105,0,,2,2,4,2,1,1,49.302,460.236,462.939,8,,4242,,0.972,34.916,53.472,6,3.854,549.697,556.746,7,APPL2,,,,,,,,,,,,,,,,7.839,22.96,27.189,2,6,2,,,,,,,3.486,69.812,74.633,10,35,0,2,,4,,5,6,6,6,3,6,,,5056691601,,0,6658c56f3d9230d99c3e6752,APPL2,APPL2
2025-09-11 10:49:37,2025-09-11 11:06:02,0,145.40.158.114,100,985,1,2025-09-11 11:06:03,R_87LakCGLFDxIt6p,,,,,50.9142,-1.388,anonymous,EN,Chrome,128.0.0.0,Macintosh,1680x1050,1.304,9.1,9.638,2,1,5c59baa95e09ea00015521d9,0,0,68.567,0,0,0,23.894,0,,2,2,4,2,1,1,2.253,180.547,183.414,21,,4242,,,,,,,,,,,5.81,56.337,66.461,21,,2.714,343.114,344.181,2,APPL6,3,7,6,4,4,8.403,20.346,51.038,9,1,1,Because I am more accurate and feel like I would maximise points,2.738,42.25,46.961,2,2323,1.246,17.522,19.933,13,36,1,2,,3,,5,6,6,7,2,6,,,1263851863,,2,5c59baa95e09ea00015521d9,APPL6,2323
2025-09-11 10:51:25,2025-09-11 11:06:44,0,71.238.64.96,100,919,1,2025-09-11 11:06:44,R_3T2d9ffEFcoomjv,,,,,45.5375,-122.5989,anonymous,EN,Chrome,139.0.0.0,Macintosh,1470x956,6.634,6.634,17.293,1,1,67322550bd5dfa0cd2958366,0,0,35.477,0,0,0,26.288,0,,2,2,4,2,1,1,6.504,98.57,101.724,2,,4242,,,,,,,,,,,0,0,33.717,0,,2.726,500.394,501.966,3,APPL2,3,7,5,5,5,6.136,13.403,21.502,3,2,1,I don't trust the AI to make the best decision,2.656,22.641,25.179,2,2323,1.229,22.127,23.117,11,44,0,1,,4,,4,3,2,5,5,3,,,8013646915,,2,67322550bd5dfa0cd2958366,APPL2,2323
2025-09-11 10:48:48,2025-09-11 11:07:58,0,70.50.205.130,100,1149,1,2025-09-11 11:07:58,R_1kXQb0jSOYcqkfZ,,,,,45.5323,-73.8181,anonymous,EN,Chrome,140.0.0.0,Windows NT 10.0,2560x1440,1.828,1.828,2.452,1,1,6888fee2d5bd4d7b5582cd31,18.9,18.9,55.039,1,0,0,11.692,0,,2,2,4,2,1,1,1.341,113.274,115.235,3,,4242,,,,,,,,,,,0,0,30.79,0,,2.24,614.946,616.195,2,APPL7,7,7,1,6,7,2.459,106.17,108.553,14,6,1,"Towards the end, the AI was near-perfect. However, it would sometimes miss picking up a ball or two. I believe I can do a little bit better of a job at that.",1.74,40.382,41.381,2,2323,1.31,28.71,29.281,13,25,0,5,,3,,5,6,6,7,5,6,,,6585512822,,2,6888fee2d5bd4d7b5582cd31,APPL7,2323
2025-09-11 10:41:20,2025-09-11 11:09:12,0,104.53.213.56,100,1672,1,2025-09-11 11:09:13,R_6FErvnaPFhncHhn,,,,,29.7229,-98.0742,anonymous,EN,Chrome,139.0.0.0,Macintosh,1512x982,3.73,3.73,4.95,1,1,66a428de01ccbc61556d585b,0,0,314.461,0,0,0,54.486,0,,2,2,4,2,1,1,54.283,450.627,453.116,2,,4242,,,,,,,,,,,0,0,55.058,0,,9.099,398.005,400.97,2,APPL2,4,5,4,6,6,6.025,69.812,70.335,6,1,2,I would like to see how well the agent learned how to play!,,,,,,1.53,28.219,29.584,11,48,1,1,,3,,4,6,6,7,4,6,This was very interesting and fun. I enjoyed it!,,5802471092,,3,66a428de01ccbc61556d585b,APPL2,APPL2
